label,text
1,I sent a letter urging @SecretaryCarson to immediately release the $8.3 billion appropriated by Congress to address the ongoing housing needs on the island. Our fellow Americans are relying on us!
0,@EricBiggart Yes a winner was chosen! I announced it on Facebook but will also do so on Twitter. Thanks for the reminder!
1,"Yesterday was subcommittee selection day with @houseforeign! This Congress, I'll be serving on the Middle East, North Africa and International &amp; the Western Hemisphere, Civilian Security and Trade subcommittees. Ready to get to work"
1,Weapons of war have no place on our streets or in our schools. I'm going to keep fighting alongside @BradyBuzz to enact changes that make all Americans safer.
0,I look forward to working with my colleagues and the Administration on a task force to address when and how we can begin to restart our economy.
1,I ran for Congress to be a megaphone for the Valley. That means making sure that Valley priorities are FINALLY moved off the back-burner.
1,"I'm joining @democracynow shortly to discuss how House Republicans denied Congress a chance to debate the war on Yemen, abdicating their constitutional duty and guaranteeing the extension of the world's worst humanitarian crisis."
0,"This weekend, I am on a Civil Rights Pilgrimage. Yesterday, our first stop was in Memphis, TN before heading to Birmingham, AL. Follow along on my Snapchat"
1,I'm proud to join my progressive colleagues in calling on Secretary of Defense Mattis to withdraw support from a military operation in Yemen that could unleash a humanitarian disaster on millions.
1,I understand how important farmers and ranchers are for our state. Agriculture is huge for Alabama. I'll always have their back!
0,"I'm so proud of Red Wing for taking this critical step last month, and making our world safer for the LGBTQ community. Conversion therapy harms people, and should be banned across Minnesota and our country."
1,Enhancing our understanding of space weather events and improving our forecasting abilities is important. I have legislation that will help expand opportunities to connect researchers and operational forecasters on this issue.
0,"I got you, babe! #BuildTheWall https://twitter.com/ryanafournier/status/1083365260495601664 QT @RyanAFournier Cher is telling Nancy Pelosi to fund the wall and end the government shutdown.

Hell must've frozen over."
1,"Thank you for following along on our #SOTU adventure. I am so grateful for the opportunity to advocate for quality, affordable healthcare for everyone. You can have your accounts back now, Rep. Davids.  _LKF"
1,To the DREAMers I met today: thank you for your courage and determination. I stand with you and will do all I can to pass the
0,"I had the opportunity to personally thank the U.S. Park Police in Washington, D.C., for their work protecting our nation's monuments against those who seek to deface and destroy them."
1,Can't thank Dakota County Commissioners Atkins and Workman enough for a meaningful discussion today. I look forward to being your partner on federal transportation and infrastructure investments and keeping our communities thriving.
0,"To everyone celebrating the final night of #Hanukkah in Western #PA and across our country, I hope you and your loved ones had a very happy holiday!"
1,I am honored to have the support of community leaders from across #AZ01. Thank you Mayor Evans for your support in my re-election campaign.
0,"I'm so proud of #Maine for welcoming these families fleeing unimaginable violence. The way @CityPortland's community groups have stepped up to ensure their transition is not only humane, but compassionate. 4/4"
0,I'm glad that @JoeBiden is making child care an important part of his campaign. We need to come together and solve this crisis for families and child care providers across the country.
1,"I've encouraged the Administration to boost resources for Academic Medical Centers, like those at @AUG_University and @EmoryUniversity, which are able to return #COVID19 test results more quickly than traditional labs."
0,"Education changes lives.

I taught at @gobeach for 30 years and I have no doubt that Taryn will thrive there. Wishing her the best of luck!"
0,"I'm also wearing my #ERA pin to highlight the Equal Rights Amendment, because it's past time women's equality is included in our Constitution!"
0,"This photo makes me kinda sad. I grew up watching Mizzou games from the ""rocks"". I know it's progress but still gonna be weird to be at Faurot without the white M."
0,@ctblogger Stunning moment in our history. Reminder of what decency in leadership can look like. I've always been fascinated by his hands as he speaks.
1,"This week, I voted with @HouseDemocrats to pass the #SAFEAct to:
 
 modernize our election systems
 authorize new funds to improve election infrastructure
 ensure the accuracy and integrity of our elections
 
It's time to"
0,"Over the last four years, I have been blessed to meet thousands of people. However, I can think of no individual more impactful on me than Chris Ganser of Greensboro."
0,"I was talking to one of my constituents recently who said, 

""It doesn't matter what businesses open. America will not open until the schools are open."""
1,"New Yorkers should not have their economic futures turned upside down by a deficit-exploding, campaign donor-appeasing #GOPTaxScam. I will continue to lead the fight against this dangerous bill:"
0,Congratulations to the Pickerington High School Central football team for winning the Division 1 state championship. I am honored to represent such hardworking students in
0,I wish all of you a happy and blessed Easter as we celebrate our Holiest day of the year.
1,"At the intersection of #BlackHistoryMonth &amp; #WomensHistoryMonth, I introduced legislation to honor the women of the 6888th Postal Battalion with the Congressional Gold Medal, making certain this all-black, all-female unit gets the recognition it deserves."
